timestamp,sync_bytes,time,id,checksum,format,data
1563914410174786117,43605,1563914410174,445,37311,'',"[38, 56, 200, 181, 226, 152, 170, 151, 93, 119, 188, 197, 226]"
1563914410674750900,43605,1563914410674,1888,11372,'',"[29, 219, 209, 58, 213, 100, 9, 12, 72, 164, 112, 61, 181, 220, 4, 68, 78, 146, 63, 162, 61, 119, 182, 141, 125]"
1563914411174708432,43605,1563914411174,654,1949,'',"[189, 215, 197, 168, 172, 201, 92, 11, 139, 101, 151, 71, 57, 153, 198, 141, 111, 40, 204, 175, 154, 67, 97, 30]"
1563914411674757175,43605,1563914411674,1088,36121,'',"[6, 196, 104, 186, 208]"
1563914412174714827,43605,1563914412174,1404,34927,'',"[197, 229, 76, 9, 12]"
1563914412674793478,43605,1563914412674,1770,63986,'',"[251, 9, 214, 174, 49, 165, 234, 45, 202, 16, 195, 146]"
1563914413174772039,43605,1563914413174,1339,43298,'',"[246, 210, 80]"
1563914413674791191,43605,1563914413674,922,33958,'',"[170, 157, 149, 199, 184]"
1563914414174778259,43605,1563914414174,1456,60526,'',"[218, 149, 91, 37, 82, 41, 173, 79, 73, 243, 238, 92, 149, 233, 166, 91, 52, 252, 222, 99, 62, 84, 7, 52, 245, 24, 245, 21, 80, 20, 106, 120, 97, 46, 150, 112, 31]"
1563914414674768570,43605,1563914414674,286,59188,'',"[244, 94, 142, 16, 87, 83, 176, 192, 194, 129, 141, 205, 48]"
1563914415174782240,43605,1563914415174,650,36865,'',"[100, 86, 187, 105, 129, 84, 192, 205]"
1563914415674762913,43605,1563914415674,480,64596,'',"[201, 4, 46, 118, 115, 84, 25, 43, 109, 93, 30, 191, 138, 8, 211, 97, 99, 242, 55, 240, 29, 128, 246, 42, 72, 205, 81, 161, 245]"
1563914416174741276,43605,1563914416174,645,21587,'',"[209, 1, 87, 110, 131, 220, 152, 189, 60, 140, 238]"
1563914416674733590,43605,1563914416674,885,19692,'',"[241, 60, 56, 50, 219, 244, 215, 240, 144, 136]"
1563914417174718257,43605,1563914417174,971,23600,'',"[150, 163, 74, 254, 169, 25, 167, 61, 206, 56, 126, 44, 123, 246, 90, 253]"
1563914417674713231,43605,1563914417674,246,39869,'',"[102, 114, 2, 93, 136, 73, 31, 4, 110, 135, 107, 210, 198, 134, 177, 42, 126, 90, 125, 141, 8, 209]"
1563914418174743887,43605,1563914418174,33,56297,'',"[52, 9, 48, 227, 59, 63, 41, 27, 227, 155, 53]"
1563914418674727550,43605,1563914418674,396,28803,'',"[199, 129, 226, 194, 13, 215, 182, 190, 207, 88, 203, 23, 51, 184, 108, 224, 0, 194, 101, 137, 87, 245, 240, 60, 98, 243]"
1563914419174796076,43605,1563914419174,1638,30899,'',"[96, 105, 242, 198, 92, 232, 142, 199, 196, 245, 23, 14, 11, 201, 206, 233, 90, 20, 174, 115, 3, 73, 200, 146, 56, 95, 48]"
1563914419674763103,43605,1563914419674,232,13594,'',"[240, 221, 92, 30, 32, 93, 221, 255, 177, 1, 34, 251, 237, 218, 113, 105, 136, 37, 83, 147, 174, 111]"
1563914420174747132,43605,1563914420174,202,56082,'',"[10, 198, 33, 199, 66, 165, 132, 6, 66, 11, 160, 187, 252, 130, 4, 76, 239, 218, 103, 219, 180, 69]"
1563914420674747300,43605,1563914420674,1070,22438,'',"[124, 41, 56, 95, 116]"
1563914421174758252,43605,1563914421174,221,13373,'',"[191, 28, 91, 190, 153, 107, 25, 134, 252, 207, 205]"
1563914421674745742,43605,1563914421674,1542,51468,'',"[25, 221, 180]"
1563914422174745568,43605,1563914422174,917,25634,'',"[84, 255, 26, 171, 229, 53, 23, 15, 198, 90, 33, 172, 10, 142, 58, 253, 227, 161, 148, 130, 17]"
1563914422674778418,43605,1563914422674,1809,8062,'',"[245, 175, 106, 242, 238]"
1563914423174707711,43605,1563914423174,530,4080,'',"[150, 229, 74, 144, 197, 55, 159, 254, 113, 121, 150, 234, 61, 198, 34, 99, 3, 77, 16, 56]"
1563914423674767532,43605,1563914423674,1240,42666,'',"[161, 27, 41, 159, 153, 148, 40, 56, 56, 149, 131, 62, 238, 9, 30, 224, 50, 230, 253, 5, 112]"
1563914424174768863,43605,1563914424174,206,9024,'',"[64, 232]"
1563914424674767668,43605,1563914424674,957,14620,'',"[60, 20, 52, 237, 151, 19, 200, 37, 126, 92, 196, 134, 164]"
1563914425174769203,43605,1563914425174,1904,15618,'',"[55, 234, 188, 132, 2, 114, 234, 152, 96, 97, 186, 79, 214, 195, 33, 213]"
1563914425674709209,43605,1563914425674,445,35120,'',"[140, 43, 214, 217, 236, 61, 117, 49, 86, 79, 87, 56, 52, 83, 48, 52, 230, 36, 98, 98, 17, 30, 59, 134, 208, 6, 233, 165, 159, 170, 11, 140, 62, 174]"
1563914426174711867,43605,1563914426174,1263,62849,'',"[191, 12, 234, 204, 43, 129, 139, 248, 95, 84, 252, 187, 112, 155, 25, 255, 91, 29, 103, 193, 139, 229, 2, 192]"
1563914426674798631,43605,1563914426674,1593,2145,'',"[203, 75, 183, 84, 207, 199, 90, 197, 57, 97, 58, 177, 166, 17, 94, 151, 109, 226]"
1563914427174763294,43605,1563914427174,163,28787,'',"[104, 179, 144, 213, 191, 145, 189, 61, 218, 32, 43, 121]"
1563914427674779585,43605,1563914427674,875,33012,'',"[215, 108, 93, 119, 50, 66, 189, 243, 131, 133, 2, 178, 125, 93]"
1563914428174710499,43605,1563914428174,569,589,'',"[130, 116, 12, 190, 72, 188, 120, 157, 5, 70, 199]"
1563914428674704595,43605,1563914428674,666,55814,'',"[65, 231, 194, 111, 99, 124, 115, 194, 178, 167, 10, 57, 175, 150, 26, 93]"
1563914429174706273,43605,1563914429174,1850,54183,'',"[12, 183, 150, 249, 224, 211, 161, 183, 74, 14, 206, 176, 250, 115, 60, 158]"
1563914429674654088,43605,1563914429674,345,38251,'',"[128, 189, 163, 100, 77, 106, 238, 49, 88]"
1563914430174705680,43605,1563914430174,1625,31510,'',"[171, 96, 152, 47, 85, 2, 177, 187, 247, 171, 216, 138, 254, 186, 75, 25, 9, 221, 121, 35, 0, 230]"
1563914430674680271,43605,1563914430674,129,5096,'',"[176, 185, 232, 214, 133, 4, 180, 174, 53, 136]"
1563914431174667830,43605,1563914431174,1934,62284,'',"[111, 31, 69, 246, 136, 13, 239, 170, 26, 62, 199, 92, 160, 249, 37, 112, 34, 233, 103, 188, 230, 196]"
1563914431674691266,43605,1563914431674,71,34025,'',"[120, 77, 72, 131, 87, 179, 45, 62, 100, 171, 52, 136, 113, 231, 175, 86]"
1563914432174699392,43605,1563914432174,857,18314,'',"[32, 209, 178, 141, 5, 190, 51, 114, 191, 135, 110, 202, 136, 11, 247, 253]"
1563914432674673730,43605,1563914432674,269,64160,'',"[187, 127, 172, 249, 129, 229, 67, 7, 81, 239, 103, 18, 7, 20, 201, 16, 138, 191]"
1563914433174694904,43605,1563914433174,761,39764,'',"[94, 143, 127, 229, 195, 148, 44, 219, 171, 87, 101, 217, 196]"
1563914433674707658,43605,1563914433674,992,33909,'',"[98, 163, 52, 30, 102, 105, 87, 87, 14, 166, 241, 16, 73]"
1563914434174738336,43605,1563914434174,431,38906,'',"[235, 5, 155, 197, 194, 131, 213, 220, 5, 22, 126, 144, 209, 56, 173, 110, 225, 41, 24, 153, 89]"
1563914434674722873,43605,1563914434674,1972,30019,'',"[59, 207, 77, 146, 254, 223, 184, 104, 24]"
1563914435174693644,43605,1563914435174,1843,39784,'',"[0, 23, 126, 181, 159, 25, 78, 35, 190, 187, 16, 247, 222, 210, 30, 8]"
1563914435674643559,43605,1563914435674,365,53711,'',"[130, 109, 48, 120, 59, 41, 99, 179, 106, 154, 7, 246, 82, 237, 89, 40]"
1563914436174680951,43605,1563914436174,1017,45153,'',"[205, 179, 190, 252, 187, 105, 192, 248, 153, 219, 126, 108]"
1563914436674700882,43605,1563914436674,1878,38654,'',"[100, 173, 228, 82, 238, 180, 101, 14, 203, 187, 58, 139, 101, 38, 69, 107, 182, 72, 72, 83, 68, 219, 18, 109, 139, 142, 16, 127, 212, 202, 68, 195, 77, 150]"
1563914437174663188,43605,1563914437174,235,14656,'',"[234, 167, 3, 2, 28, 111, 59, 96, 92]"
1563914437674643976,43605,1563914437674,498,63692,'',"[176, 69, 68, 146, 196, 213, 5, 183, 107, 178, 7]"
1563914438174648274,43605,1563914438174,1459,5784,'',"[131, 249, 98, 175, 136, 223, 63, 39, 159, 162, 147, 116, 234]"
1563914438674686182,43605,1563914438674,747,1265,'',"[195, 96, 107, 17, 14, 55, 139, 251, 194, 244, 59, 50, 113, 94, 145, 88, 78, 3, 23, 104, 192, 225]"
1563914439174686973,43605,1563914439174,1380,50593,'',"[253, 150, 175, 206, 4, 129, 189, 215, 171, 21, 166, 205, 234, 173, 168, 216, 253, 65, 1, 208, 59]"
1563914439674684499,43605,1563914439674,770,51923,'',"[92, 89, 32, 146, 138, 53, 11, 159, 67, 145, 134, 178, 14, 209, 60, 13, 213, 131, 36, 64, 115, 166, 225]"
1563914440174699805,43605,1563914440174,1724,64339,'',"[164, 17, 136, 241, 120]"
1563914440674682340,43605,1563914440674,708,48732,'',[20]
1563914441174681999,43605,1563914441174,664,13864,'',"[232, 79, 32, 61, 165, 177, 13, 160, 56, 197, 104, 121, 128, 248, 156, 167, 61, 27, 187, 252, 219, 42, 3, 6, 243, 100]"
1563914441674684852,43605,1563914441674,671,6575,'',"[137, 56, 81, 201, 5, 241, 123]"
1563914442174678377,43605,1563914442174,6,42497,'',"[13, 13, 208, 76, 222, 31, 143, 111, 151]"
1563914442674726547,43605,1563914442674,1515,56142,'',"[108, 27, 200, 167, 113, 53, 217, 72, 147, 202, 42, 211, 32, 33, 173, 13, 230, 119, 190, 215]"
1563914443174710701,43605,1563914443174,780,15513,'',"[196, 239, 230, 123, 37, 253, 77, 207, 194]"
1563914443674660383,43605,1563914443674,642,12645,'',"[52, 230, 113, 33, 201, 32, 183, 2, 77, 215, 41, 198, 85, 0, 209, 220, 46, 247, 127, 251, 225, 101, 237, 75, 148, 179, 167, 252, 63]"
1563914444174723967,43605,1563914444174,25,13243,'',"[126, 5, 14, 192, 159, 8, 111, 168, 236, 107, 149, 182, 37, 79, 84]"
1563914444674648646,43605,1563914444674,418,33153,'',"[254, 132, 212, 66, 180, 77, 165]"
1563914445174717019,43605,1563914445174,1055,1359,'',"[80, 185, 44, 185, 0, 219, 224, 247, 214, 201, 221, 54, 244, 128, 205, 167, 36, 36]"
1563914445674635042,43605,1563914445674,1396,60322,'',"[63, 168, 203, 47, 208, 137, 167, 136, 36, 1, 225, 227, 45]"
1563914446174665071,43605,1563914446174,175,1668,'',"[1, 194, 243, 184, 41, 189, 1, 154, 152, 85, 29, 142, 116, 84, 177, 59, 29]"
1563914446674696809,43605,1563914446674,1908,9015,'',"[87, 33, 187, 208, 175, 99, 86, 232, 158, 92, 99, 221, 80, 83, 47, 69, 97, 86, 122, 231, 40]"
1563914447174706316,43605,1563914447174,131,19690,'',"[221, 248, 194, 79, 1, 39, 215, 192, 185, 156, 158, 154, 159, 237, 184, 68]"
1563914447674675979,43605,1563914447674,1987,37325,'',"[149, 208, 97, 147, 44, 179, 193]"
1563914448174739375,43605,1563914448174,1120,43626,'',"[187, 93, 62, 67, 183, 139, 196, 32, 220, 134]"
1563914448674676422,43605,1563914448674,557,27166,'',"[40, 196, 38, 202, 130, 28, 132, 31, 30, 6, 107, 201, 239, 21, 117]"
1563914449174708765,43605,1563914449174,177,11163,'',"[65, 223, 81, 138, 186, 27, 133, 63, 155, 151]"
1563914449674707674,43605,1563914449674,987,21618,'',"[7, 189, 202, 26]"
1563914450174715273,43605,1563914450174,282,21661,'',"[131, 1, 137, 115, 220, 58, 37, 4, 131, 227, 189, 221]"
1563914450674689285,43605,1563914450674,934,4342,'',"[110, 244, 21, 211, 112, 149, 107, 79, 179, 140, 168, 83, 255]"
1563914451174742945,43605,1563914451174,548,23401,'',"[189, 204, 128, 101, 113, 216, 29, 108, 60, 94, 127, 8, 33, 192, 119, 241, 133]"
1563914451674659925,43605,1563914451674,1237,32716,'',"[234, 205]"
1563914452174667426,43605,1563914452174,916,64415,'',"[50, 59, 45, 206, 103, 110, 168, 28, 39, 83, 203, 178, 194, 244, 100, 195, 251]"
1563914452674705499,43605,1563914452674,1906,40182,'',[]
1563914453174716854,43605,1563914453174,657,30659,'',"[169, 136, 113, 112, 178, 69, 156, 165, 22, 146, 90, 16, 84, 125, 230, 235, 148]"
1563914453674734161,43605,1563914453674,124,57695,'',"[82, 202, 227, 178, 237, 240, 162, 225, 122, 75, 180, 116, 35, 154, 230, 174, 62, 78, 193, 251, 16, 53, 85, 169, 77, 93]"
1563914454174705179,43605,1563914454174,815,20590,'',"[79, 161, 188, 148, 127, 66, 207, 155, 82, 179, 219, 173, 23, 7, 207, 31, 175, 4, 2]"
1563914454674686296,43605,1563914454674,200,28497,'',"[161, 117, 189, 53, 167, 31, 230, 136, 209]"
1563914455174679534,43605,1563914455174,1146,8288,'',"[118, 127, 196, 20, 3, 196, 48, 226, 220, 202, 70, 252, 195, 225, 221, 34, 229, 206, 35, 205, 157, 75, 57, 240, 84, 43, 246]"
1563914455674624452,43605,1563914455674,1114,57425,'',"[140, 137, 64, 253, 171, 5, 117, 43, 119, 64, 232, 250, 130]"
1563914456174651481,43605,1563914456174,1485,43940,'',"[84, 203, 223, 177, 224, 104, 153, 253, 33, 60, 68, 1, 220]"
1563914456674678839,43605,1563914456674,184,57583,'',"[198, 147, 122, 252, 182, 62, 32, 226, 195, 55, 228, 11, 82, 162, 195, 54, 194, 166, 205, 154, 91, 205, 158, 146, 87]"
1563914457174657925,43605,1563914457174,402,28285,'',"[51, 108, 163, 157, 153, 119, 206, 47, 78, 203, 128, 196, 217, 134, 77, 188]"
1563914457674707225,43605,1563914457674,524,3673,'',"[101, 248, 36, 146, 237, 182, 148, 41, 233, 126, 73, 159, 240, 168, 35, 203, 92, 163, 227, 7]"
1563914458174643067,43605,1563914458174,130,57513,'',"[17, 88, 15, 74]"
1563914458674660370,43605,1563914458674,721,56918,'',"[254, 39, 79, 119, 211, 222, 85, 172, 145, 26, 58, 24, 80, 79, 242, 63, 27, 151]"
1563914459174716573,43605,1563914459174,1221,7760,'',"[132, 98, 55, 167, 181, 174, 10, 141, 62, 95, 96, 245, 183, 231, 13]"
1563914459674634149,43605,1563914459674,1378,37645,'',"[8, 16, 50, 224, 82, 12]"
1563914460174675580,43605,1563914460174,1171,32733,'',"[80, 53, 23, 0, 135, 239, 222, 37, 156, 198]"
1563914460674714251,43605,1563914460674,1102,3193,'',"[229, 254, 253, 14, 48, 177, 160, 225, 99, 93, 167, 28, 142, 36, 176, 254, 75, 135, 221, 196, 30]"
1563914461174696087,43605,1563914461174,1034,60120,'',"[207, 181, 137, 63, 201, 9, 192, 70, 93]"
1563914461674716834,43605,1563914461674,893,15493,'',"[226, 249, 68, 27, 214, 1, 35, 140, 216, 153, 16, 53, 118, 204, 30, 182]"
1563914462174673573,43605,1563914462174,1756,22021,'',"[162, 194, 156, 214, 82, 43, 72, 188, 66, 242, 98, 125, 149, 107, 1]"
1563914462674657220,43605,1563914462674,641,13896,'',"[254, 125, 78, 128, 71, 5, 95, 187, 181, 173, 233]"
1563914463174793511,43605,1563914463174,1361,55210,'',"[87, 231, 50, 146, 69, 248, 65, 168, 187, 67, 220, 51, 59, 49, 32, 107, 78, 12, 27, 43, 95]"
1563914463674667561,43605,1563914463674,728,11240,'',"[105, 149, 199, 102, 70, 144, 223, 197, 154, 236, 73, 8]"
1563914464174736487,43605,1563914464174,1258,47684,'',"[187, 231, 146, 42, 50, 130, 131, 23, 15, 237, 224]"
1563914464674662132,43605,1563914464674,172,56649,'',"[7, 92, 61, 91, 138, 248, 26, 39, 150, 218, 198, 213, 239]"
1563914465174692247,43605,1563914465174,438,40837,'',"[185, 37, 235, 203, 32, 25, 41, 42]"
1563914465674681103,43605,1563914465674,938,13749,'',"[229, 153, 93, 183, 242, 103, 92, 53, 225, 181, 26]"
1563914466174683178,43605,1563914466174,1299,64396,'',"[153, 76, 213, 180, 184, 141, 22, 24, 65, 21, 94, 24, 180, 115, 19, 169, 242, 123, 20, 248, 143, 243, 95, 95, 52, 215, 116, 234, 121, 195, 251, 56, 98, 180, 227]"
1563914466674625419,43605,1563914466674,223,61699,'',"[54, 145, 120, 118, 9, 98, 242, 114, 78, 75, 54, 30, 236, 205, 216, 203, 89, 81, 142, 191]"
1563914467174689377,43605,1563914467174,761,31827,'',"[193, 4, 251, 92, 57, 212, 129, 240, 66, 229, 138, 162, 208, 28, 56]"
1563914467674707485,43605,1563914467674,841,18617,'',"[253, 229, 103]"
1563914468174719112,43605,1563914468174,4,57633,'',"[92, 217, 151, 125, 108, 189, 100, 119, 245, 190, 169, 236, 141, 27, 37, 152]"
1563914468674669900,43605,1563914468674,251,35805,'',"[43, 75, 250, 101, 184, 128, 232, 246, 216, 195]"
1563914469174702182,43605,1563914469174,335,21942,'',"[84, 191, 87, 94, 127, 112, 230, 140, 124, 110, 102, 171, 118, 1, 117, 171, 134, 181, 190, 2, 0, 101, 55, 212]"
1563914469674678407,43605,1563914469674,1026,28129,'',"[214, 18, 87, 20, 209, 5, 76, 79, 46, 44, 99, 209, 214, 30, 50, 240, 66, 27, 95, 244, 245, 202, 105, 107, 125, 4, 54, 42, 152, 149, 169]"
1563914470174737481,43605,1563914470174,396,49736,'',"[238, 231, 120, 19, 225, 219, 192, 120, 120, 141, 130, 230, 46, 115, 131]"
1563914470674601499,43605,1563914470674,1891,56360,'',"[35, 91, 163, 28, 169, 184, 143, 148, 156, 106, 201, 99, 168, 253, 82, 234, 254, 177]"
1563914471174716110,43605,1563914471174,1973,21986,'',"[188, 81, 116, 109, 252, 199, 24, 148, 164, 144, 253]"
1563914471674689199,43605,1563914471674,13,35718,'',"[219, 159, 242, 170, 138, 75, 239, 231, 111, 87, 173, 15, 122, 85, 80, 118]"
1563914472174708609,43605,1563914472174,1205,9571,'',"[223, 195, 216, 2]"
1563914472674690475,43605,1563914472674,1769,25606,'',"[116, 194, 132, 182, 199, 78, 169, 229, 202, 53, 178, 167, 91, 107, 35, 199, 46, 99, 248, 69]"
1563914473174649321,43605,1563914473174,581,56317,'',"[242, 193, 253, 71, 70, 137, 37, 26, 153, 9, 93, 148, 138, 85, 247, 37, 28, 252, 122, 251, 13, 112, 250, 116, 186]"
1563914473674703494,43605,1563914473674,133,64516,'',"[89, 155, 124, 255, 9, 129, 229, 105]"
1563914474174737836,43605,1563914474174,1678,6697,'',"[25, 103, 36, 168, 89, 246, 198, 5, 153, 205, 243, 127, 155, 76, 175, 248, 16, 220, 58, 19, 241]"
1563914474674661322,43605,1563914474674,1062,7076,'',"[3, 191, 83, 223, 60, 164, 14, 4, 95, 148, 169, 248, 219, 31, 138, 10, 93, 122, 134, 185, 27, 24, 196, 173, 233, 225, 10, 193]"
1563914475174672698,43605,1563914475174,384,49643,'',"[241, 212, 21, 248, 36, 127, 109, 255, 161, 68, 5, 166, 144, 89, 231, 63, 241, 86, 178, 205, 161, 189, 41, 165, 216, 144, 112, 117, 183, 117, 7, 118, 201, 0, 27, 81, 25, 203, 203, 14, 90]"
1563914475674650904,43605,1563914475674,442,21277,'',"[245, 139, 64, 203, 159, 190, 196, 135, 138]"
1563914476174685411,43605,1563914476174,34,33364,'',"[237, 127, 8, 153, 164, 126, 249, 175, 13]"
1563914476674709094,43605,1563914476674,451,28450,'',"[46, 155, 38, 250, 191, 190, 136, 44, 83, 7, 52, 186, 37, 131, 160, 43, 233, 132, 235, 223, 135, 206, 87, 114, 176, 107, 239, 90]"
1563914477174732622,43605,1563914477174,704,6268,'',"[163, 8, 26, 246, 186, 9, 252, 51, 253, 126, 222, 18, 231, 29, 59, 217, 44, 79, 176, 112, 186, 207]"
1563914477674670646,43605,1563914477674,1815,6102,'',"[29, 64, 14]"
1563914478174643556,43605,1563914478174,215,36353,'',"[15, 28, 234, 40, 215, 93, 189, 242]"
1563914478674648147,43605,1563914478674,737,62462,'',"[103, 239, 243, 74, 104, 211]"
1563914479174684349,43605,1563914479174,209,57467,'',"[123, 154, 195, 28, 249, 238, 81, 173, 157, 110, 100, 108, 6, 58, 191, 51, 169, 222, 63, 140, 212, 36, 177, 163, 67]"
1563914479674664792,43605,1563914479674,90,42104,'',"[221, 182, 72, 42, 120, 237, 67, 133, 230, 18, 226, 18]"
1563914480174690349,43605,1563914480174,1670,23983,'',"[236, 158, 175, 81, 244, 69, 15, 38, 237, 218]"
1563914480674714227,43605,1563914480674,1723,30009,'',"[199, 116, 45, 57, 59, 195, 186, 40, 100, 25, 205, 195, 177, 252, 169, 26, 13, 73, 221, 95, 142, 239, 146, 28, 213, 147, 249, 197, 154, 135, 86, 180, 47, 158, 128, 37, 32, 86]"
1563914481174677011,43605,1563914481174,727,245,'',"[1, 59, 162, 105, 44, 212, 129, 35, 164, 131, 161]"
1563914481674699830,43605,1563914481674,792,33167,'',"[235, 84, 121, 24]"
1563914482174644545,43605,1563914482174,779,34671,'',"[202, 18, 81, 102]"
1563914482674691688,43605,1563914482674,1159,30701,'',"[255, 59, 76, 136, 94, 2, 138, 176, 158, 94, 179, 117, 213, 15, 182, 95, 67]"
1563914483174696420,43605,1563914483174,238,24654,'',"[239, 181, 142, 237, 24, 168, 238, 179, 129, 71, 108, 147, 77, 73, 176, 62, 100, 2, 91, 252, 126, 115, 176]"
1563914483674649712,43605,1563914483674,652,44961,'',"[37, 240, 162, 97, 63]"
1563914484174653584,43605,1563914484174,961,15528,'',"[60, 122, 109, 45, 72, 14, 24, 226, 240, 28, 87, 162, 145, 140, 42, 97, 31, 164, 176, 246, 125, 180, 194, 139, 253, 178, 215]"
1563914484674665123,43605,1563914484674,1812,61467,'',"[45, 13, 165, 239, 24, 49, 114, 102, 221, 56, 135, 113, 158, 6, 102, 213, 178, 99, 85, 216, 207, 87, 50, 183, 185]"
1563914485174651120,43605,1563914485174,1985,42236,'',"[245, 121, 116, 32, 64, 150, 22, 120, 197, 56, 60, 1, 48, 179, 149, 251, 97, 68, 223, 185, 23, 66, 61, 151, 160]"
1563914485674719195,43605,1563914485674,784,58392,'',"[210, 121, 137, 120, 148, 222, 70, 232, 109, 193, 74, 250, 133, 165, 205, 158, 88, 130, 177, 94, 252, 78]"
1563914486174639602,43605,1563914486174,356,18393,'',"[93, 173, 136, 20, 33, 50, 222]"
1563914486674621261,43605,1563914486674,1449,47042,'',"[44, 237, 251, 34, 135, 58, 166, 213, 212, 109, 4, 145, 45, 243, 28, 237, 114, 37, 38, 100, 184, 37, 197, 67, 233, 9, 171, 2, 162]"
1563914487174708815,43605,1563914487174,1120,12560,'',"[166, 217, 45, 166, 171, 45, 121, 14]"
1563914487674669747,43605,1563914487674,762,59105,'',[128]
1563914488174665192,43605,1563914488174,1846,18087,'',"[76, 237, 188, 170, 180, 227, 202, 86, 221, 190, 16, 201, 116, 96, 112, 112, 143, 255, 10, 174, 44, 159, 27, 107, 120, 79, 247, 104, 62, 144, 85, 107, 94, 48, 19, 38, 112]"
1563914488674658904,43605,1563914488674,773,2830,'',"[161, 50, 211, 194, 35, 42, 190, 65, 67, 29, 86, 192, 171, 166, 54, 42]"
1563914489174697432,43605,1563914489174,684,30354,'',"[136, 101, 59, 158, 82, 105, 186, 46, 229, 40, 94, 193, 94, 248, 168, 216]"
1563914489674675205,43605,1563914489674,63,47709,'',"[167, 66, 35, 55, 115, 98, 172, 2, 115, 136, 136, 57, 34, 150, 250, 247, 166]"
1563914490174727881,43605,1563914490174,1269,59886,'',"[167, 102, 96, 25, 67, 233, 104, 246, 100, 5, 74, 236, 80]"
1563914490674701178,43605,1563914490674,1685,22439,'',"[142, 164, 227, 237, 43, 102, 76, 116, 202, 220, 92, 200, 187]"
1563914491174720509,43605,1563914491174,877,49159,'',"[143, 59, 233, 239, 180, 38, 121, 100, 165, 23, 183, 89]"
1563914491674683449,43605,1563914491674,1358,14511,'',"[69, 137, 162, 44, 184, 157, 168, 217, 40, 36, 176, 140, 183, 6, 127, 126, 39, 181, 214, 119, 214, 66, 195]"
1563914492174604296,43605,1563914492174,1652,30841,'',"[98, 215, 238, 25, 138, 142]"
1563914492674655931,43605,1563914492674,145,8902,'',"[219, 142, 234, 65, 25, 62, 159, 201, 223, 158, 24, 90, 173, 182, 132, 17]"
1563914493174673498,43605,1563914493174,105,40221,'',"[251, 83, 190, 249, 118, 100, 86, 218, 167, 242, 170, 134, 39, 6, 160]"
1563914493674674688,43605,1563914493674,699,62321,'',"[236, 9, 79, 56, 9, 28, 79, 64, 165, 246, 149, 111, 242, 196, 143, 227, 181, 61, 146]"
1563914494174671202,43605,1563914494174,1367,48225,'',"[231, 58, 116, 64, 125, 25, 247, 92, 2, 124, 216, 23, 52]"
1563914494674659996,43605,1563914494674,326,27723,'',"[242, 206, 208, 154, 168, 212, 55, 39, 154]"
1563914495174708447,43605,1563914495174,997,55996,'',"[216, 135, 43, 11, 102]"
1563914495674634078,43605,1563914495674,1428,64176,'',"[155, 40, 35]"
1563914496174683952,43605,1563914496174,992,56177,'',"[139, 41, 207, 118, 206, 196, 61, 17, 114, 58, 116, 131, 34, 99, 13, 245]"
1563914496674691465,43605,1563914496674,215,13761,'',"[95, 13, 41, 130, 152, 144, 228, 26, 124, 79]"
1563914497174690402,43605,1563914497174,287,28504,'',"[42, 122, 173, 61, 105, 82, 194, 169, 70, 210, 255, 65, 87, 26, 140, 51, 55, 214, 183, 41, 173, 71, 40, 177, 11, 149, 93, 214, 43, 200, 19]"
1563914497674633388,43605,1563914497674,499,45150,'',"[69, 95, 88, 6, 199, 252, 39]"
1563914498174666289,43605,1563914498174,553,9709,'',"[206, 213, 188, 149]"
1563914498674706783,43605,1563914498674,1835,62223,'',"[40, 39, 35, 199, 5, 79, 67, 132, 182, 20, 21, 139, 216, 79, 69, 219, 236, 218, 136, 139, 111, 90, 38, 29, 37, 146, 77, 243, 169, 129, 58]"
1563914499174692430,43605,1563914499174,1430,64667,'',"[53, 230, 193, 70, 206, 195, 21, 209, 49, 148, 254, 247, 59, 123, 64, 246, 216, 77, 81, 54, 139, 203, 152, 232, 167, 24]"
1563914499674683617,43605,1563914499674,358,27967,'',"[114, 98, 54, 0, 220, 249, 46, 171, 23, 24, 61, 160, 91, 31, 83, 231, 37, 207, 77, 7, 173, 159, 140, 41, 239, 92]"
1563914500174655690,43605,1563914500174,110,7035,'',"[82, 82, 109, 58, 167, 2, 209, 9, 127, 154, 149, 133, 211, 148, 189, 50, 170, 98, 7, 74, 33, 176]"
1563914500674660969,43605,1563914500674,1172,17183,'',"[157, 135, 87, 126, 63, 36, 2, 113, 95, 116, 253, 193, 50, 91, 43, 18, 214, 193, 6, 189, 132]"
1563914501174663117,43605,1563914501174,755,10668,'',"[246, 245, 13, 234, 45, 81, 241, 101, 137, 220, 239, 41, 198, 179, 243, 61]"
1563914501674642620,43605,1563914501674,931,40962,'',"[225, 191, 205, 81, 70, 109, 81, 39, 138, 157, 247, 109, 254, 220, 123, 189, 175, 92, 209, 131, 117, 99, 139, 58, 187, 207]"
1563914502174654123,43605,1563914502174,1688,31133,'',"[225, 46, 95, 134, 237, 23, 212, 236, 58, 78, 104, 59, 148, 78, 245, 153, 110, 160, 6]"
1563914502674713286,43605,1563914502674,669,6947,'',"[159, 252, 72, 158, 54, 142, 217, 164, 90, 225, 133, 83, 88, 83, 169, 167, 162]"
1563914503174704031,43605,1563914503174,393,28962,'',"[75, 194, 158, 195, 117, 5, 144, 230, 61, 161, 134, 8, 199, 110, 254, 246, 104, 50]"
1563914503674677816,43605,1563914503674,1653,23558,'',"[255, 182]"
